id,code_coding1_medicationType_code,code_coding1_medicationType_display,code_coding1_system,code_coding1_code,code_coding1_display,code_coding2_system,code_coding2_code,code_coding2_display,code_coding3_system,code_coding3_code,code_coding3_display,code_text,form_coding1_system,form_coding1_code,form_coding1_display,form_coding2_system,form_coding2_code,form_coding2_display,form_coding3_system,form_coding3_code,form_coding3_display,ingredient_itemCodeableConcept_coding1_system,ingredient_itemCodeableConcept_coding1_code,ingredient_itemCodeableConcept_coding1_display,ingredient_itemCodeableConcept_coding2_system,ingredient_itemCodeableConcept_coding2_code,ingredient_itemCodeableConcept_coding2_display,ingredient_strength_numerator_value,ingredient_strength_numerator_unit,ingredient_strength_numerator_system,ingredient_strength_numerator_code,ingredient_strength_denominator_value,ingredient_strength_denominator_unit,ingredient_strength_denominator_system,ingredient_strength_denominator_code
ebb67d34-332e-4432-ae18-e41a03d0c30b,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cb5e570-be1a-4368-891a-e14c7f77945d,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21f8c380-1c57-43a3-a90d-3bcfe6bb53d2,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406fba3-d804-48cc-a8e3-a29a48b0e679,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61be69ad-50fc-4890-9dec-17f204943601,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db6ba0b8-39e4-4160-a5b8-aaf5d87e4edd,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e16728a-4948-4b2e-bc48-5f5b2e0fe1de,,,,1043400,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de99c30-a537-4592-b343-c458bda005d3,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50ed9d42-8c67-4798-b0fa-d7d19799d218,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27ccabab-cf16-496e-acec-099626545a75,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b51b353-41a3-43bb-966f-feec58313d33,,,,389221,Etonogestrel 68 MG Drug Implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ad8f981-e746-427a-b22e-2ef009e140eb,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66512617-77c3-4e5e-a0e0-a5622a8314c9,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c19813c6-c25f-44d1-8cff-5694935f3cb5,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7aa8330-539c-4135-99cc-962b232995cd,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5bd7d63-8c5f-42a6-b720-df7ad4937014,,,,1605257,Liletta 52 MG Intrauterine System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92cdc4f1-1f35-45b8-b840-5ca98720bd6e,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc212c12-13b0-4749-a8af-c90deb46f9ce,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed20802-fadc-45eb-b314-2095104923c8,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae797a0d-4803-4d10-9cfc-082468c1e0a9,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14d6e866-543e-443a-8bd9-798453b20633,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a245095a-28cb-4098-970c-29c7217f9cc7,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830f0374-c6cf-41f9-b503-9d27ae133ba1,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf6cb018-f100-421a-9b81-9543bc03d671,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320d3fd0-c016-44b0-a85d-70b60f97e233,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477335-692b-40e5-9fe5-4fcc460944dd,,,,751905,Trinessa 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b2acfaa-b120-4a7d-8605-111b07bb9664,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505dec67-3695-426a-9ee6-ecd8ce1fe3bb,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc7fdbf8-5cce-46b9-9a51-de88e1481b9b,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421855d4-bb7f-4eeb-8f17-d44e6c1a1aa7,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676b99d2-6915-4076-ad31-9d41caf89181,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c8d93a5-7d15-44e1-8ebe-b4d859b5f22c,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63d87ec7-9ab2-4cdf-814c-677cf252bd00,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f116fe65-ad7a-4224-9258-93a40fc437b2,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc124bfb-15f8-4166-b8f3-c2cbe009fad7,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056af0b9-d245-4374-adbd-5314291cc280,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495dd1d-5d8a-46f1-8bee-e2561785f973,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67121122-7f70-4177-af1a-ef6ebe4ade4b,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13bfb082-a58a-43d4-b867-aa6debae9478,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376d5376-d0c4-4043-a326-49d241aa431f,,,,748856,Yaz 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2dad7ff-feea-471e-a253-9b5793a5ba74,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c79283af-82a5-41e1-ada1-de92e9070d17,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d5fcd71-396b-4c33-aa9b-36a03b40c3b0,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d660fce9-7984-4140-9a3d-8332fcc8bc0a,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a951baa-9777-4a8d-86f6-976aa484d77b,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91ded092-f753-4ced-a981-eab7dc0fd12e,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20e76add-aa6c-4575-a050-2f1ceabc3d2e,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4d4f302-a95c-4dc3-9de8-21073950ca74,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba35878-1301-49d7-8465-479faa05f5e8,,,,1049504,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d63deec-2068-4a82-8f8e-7ee3caf84219,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3177b39-5fc1-4340-a6c5-c5c831dbc5d1,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46498665-c8b6-444a-a835-9cf36607e101,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9654d6b-a6b4-4682-bd6d-4ae2d469d248,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709031fe-9422-4105-b293-bfb531a1b192,,,,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f480d185-887a-4a5e-9337-ddb88579e2aa,,,,665078,Loratadine 5 MG Chewable Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9095ef95-a757-4487-b478-806c741268f8,,,,1870230,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d587d2cf-ecdd-4a16-acdf-341b0e715ca0,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c046fbc-053c-4719-8437-57ee497c3686,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cfe90b0-d52b-41e2-8b7e-1408d946a262,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab9de36d-69f5-4e3b-8861-5079ed4fc794,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1d30a49-ddd6-4edf-a9e1-11c0710632e6,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e3d327-ba17-4870-a8c0-afba9d98eb3c,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06cf38dd-77ab-427c-82b2-fa20377d5397,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e630330f-b274-4dbd-a526-364bdf583f6f,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f759aee0-0c1a-4ea1-986b-1eeaf0d18ef6,,,,834061,Penicillin V Potassium 250 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b48b85cf-9cda-41ac-9883-9e8383f8b3b2,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93040da0-8cfb-4e4d-b94b-8aac1cdcd36c,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54334a5a-8e6f-46a2-9564-7e1a145ecb7e,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8064ebf-d772-4000-bb66-1a52db2c1360,,,,312617,predniSONE 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a6a4ae9-a929-4c38-a558-829afd079adf,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23a28c04-43ae-44e6-8687-0ff0fd1c080c,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07d8020-244c-4f5d-ac66-96d1ce317b68,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d75b1a-5709-42f8-81a7-9a9658aba09b,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d951c40-e36f-4f98-9039-f9b20c6e4ea6,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889c0f77-d2d5-4526-80e2-2f62b51c4d48,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402a3663-3235-4461-8a46-6dbd99aa31b8,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f63da9d-7e2c-497e-9279-0c8b21b5bbf3,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a459766-c0d6-42f0-9006-1904db8596f5,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc8624d-fb32-44bf-b59d-f2aa27887fff,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359ba313-3b92-459c-bf29-c826290b58ff,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34890e5f-5c64-43d9-9835-602e40e2478f,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e779be20-4533-4c5b-9078-a8aeaa7fec66,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23dc4a0-7557-44a7-a341-bf815ea4c522,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a212263-0d09-43ca-a8e7-0c2fee922a10,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84080f9b-bcad-44e0-9407-14acfa7aae62,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
febfc81a-b1e3-499f-b897-b09e668ddf2f,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d831a4b-2ed5-4695-afdf-8feb5d366cb0,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b96a5db9-6e93-4d94-b9d3-e6e09df46998,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535aad6c-d380-4393-8859-39856465a306,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c9728b-bfa7-4a43-8cd7-ea201c22e413,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e58fc39a-d788-452c-95ba-72c2738b8750,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7261f96-f36e-4b27-b494-f09f2b708f32,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0820a83d-ffef-4349-b745-59e19286dde4,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171037b2-85bd-4141-83b5-23064e0d408a,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab6c0dd2-d557-491f-a918-4b585bb59e6b,,,,834061,Penicillin V Potassium 250 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048e5a1-1b0e-48eb-91a4-ea1975d6aca7,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8442194-aa54-4622-a6ee-3897266be893,,,,312617,predniSONE 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7874730-d67d-4d7a-8ecb-d5fc3321ddf4,,,,197378,Astemizole 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905bf819-83e7-485e-b5a0-6fe9a52ba26c,,,,1014676,cetirizine hydrochloride 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214aa108-a7d5-4c32-9f65-8ced951017de,,,,1870230,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22b53207-7f1e-4e3e-bd5b-8e64d94da680,,,,308192,Amoxicillin 500 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6dbd687-8c73-4523-b76a-308960b45e7b,,,,313820,Acetaminophen 160 MG Chewable Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727d810d-6100-40e4-a663-01f0587211db,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f0d0dcd-3dd9-4a5f-bc31-570a800f6e96,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34306ec1-1b32-4634-8d80-6dab34303932,,,,2001499,Vitamin B12 5 MG/ML Injectable Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510d872c-0c09-46b1-afca-3050f5b3c569,,,,665078,Loratadine 5 MG Chewable Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47068c52-5f6b-4276-89d0-666c2ebce365,,,,1870230,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507b7a9b-8914-4d56-84ae-86837615189b,,,,757594,Jolivette 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6592252-e2ab-47cc-8c4d-51b15aaa8f0a,,,,757594,Jolivette 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff50399-f3d7-4702-98e5-a30b09535c09,,,,1860154,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 15 MG Extended Release Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464f68c6-42e8-4461-b246-45a14bcb9600,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f413eefe-d312-4c2d-82bb-a064b51fe582,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0576203-c84e-4da9-9456-03119c694622,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a10367bd-9c30-4221-8a23-ca0797bf538c,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36481b8f-a875-41b2-ae12-10a1cc14ab92,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03116ece-954f-49b3-ab14-0305276823b5,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590cf1bb-207d-410c-9477-661c8ae2552a,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048f2d1b-5efd-446e-9ba5-13b896e92a46,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dbc59aa-5b5d-4bb6-9148-3376a72cee89,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efb2df2e-a0c6-4b54-ae81-18ecb786e674,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c36b23-9179-4f75-8c9a-e9edcfcab34c,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16ea5404-ff33-49ec-bdeb-ffe534716040,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049ca90-7fae-43c0-9adc-09cfa4d63ae5,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319e5fac-084f-4494-a2c0-4fe83e0301b5,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f4caf97-f6d1-413e-ac29-12524609d8f2,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7629ea5d-5b60-45a3-9420-df4892b1a4c8,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7acc15a-8563-45f3-9495-8c1686f2a902,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddaf5c39-4ba8-4a8a-9d94-2b526875bfcf,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb51f97f-559b-4ee4-90a4-89bab8fa7003,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db6ee5ec-a85b-4a78-84f5-015280360aeb,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f006ebe-dd8a-44fc-a823-06792cd39fe0,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c891ca-3ea1-47e2-8dfc-0d6ed54e9a57,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b1965c5-91a7-46ce-bcff-439f2345f326,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0422a450-23bd-42b9-b729-b71927d6f5c7,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a8306e1-73fc-4ed1-be25-ade46417301d,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1a7e61-d184-4da3-bc11-72248b4cd8d7,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4fe58b2-5e93-4705-a7b5-a54101423b94,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6d9bd8f-f801-4d6e-87de-5e0ece9ff650,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619686c2-94c3-414c-911b-10b64d9d4a19,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097c6e22-344d-48de-911f-f399efb402f0,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebbcec7-749c-4282-a7e0-8a7c5ef5c076,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbab8467-a776-4cbc-9688-a7092f413d60,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ed8dace-d06c-4a1a-ac34-7af140aa10ad,,,,757594,Jolivette 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99bda39e-fc88-4e5c-b63e-5af662be82ea,,,,831533,Errin 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9a19a2-49f1-4a22-aa37-1f2a5a2593a3,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590ed724-09ba-4fdf-9f84-299b27f9bddf,,,,831533,Errin 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df87ed6-fc4f-4a88-84b5-1843805ad246,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf49c69-de0e-4f69-8088-5aff29580445,,,,1049625,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea915437-1f82-450c-90e0-f3c374b886e7,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
